year,carrier,salida,llegada,dif
2013,B6,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,B6,2022-05-23 20:00:00,2022-05-23 20:20:00,20
2013,B6,2022-05-23 20:00:00,2022-05-23 20:45:00,45
2013,UA,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,EV,2022-05-23 20:00:00,2022-05-23 20:50:00,50
2013,9E,2022-05-23 20:00:00,2022-05-23 20:47:00,47
2013,B6,2022-05-23 20:00:00,2022-05-23 20:31:00,31
2013,UA,2022-05-23 20:00:00,2022-05-23 20:25:00,25
2013,B6,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,B6,2022-05-23 20:00:00,2022-05-23 20:45:00,45
2013,9E,2022-05-23 19:00:00,2022-05-23 19:25:00,25
2013,B6,2022-05-23 19:00:00,2022-05-23 19:31:00,31
2013,UA,2022-05-23 20:00:00,2022-05-23 20:28:00,28
2013,US,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,EV,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,EV,2022-05-23 20:00:00,2022-05-23 20:25:00,25
2013,UA,2022-05-23 19:00:00,2022-05-23 19:51:00,51
2013,AA,2022-05-23 20:00:00,2022-05-23 20:55:00,55
2013,B6,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,MQ,2022-05-23 20:00:00,2022-05-23 20:55:00,55
2013,EV,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,UA,2022-05-23 20:00:00,2022-05-23 20:58:00,58
2013,EV,2022-05-23 21:00:00,2022-05-23 21:02:00,2
2013,WN,2022-05-23 20:00:00,2022-05-23 20:55:00,55
2013,DL,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,EV,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,UA,2022-05-23 20:00:00,2022-05-23 20:59:00,59
2013,UA,2022-05-23 20:00:00,2022-05-23 20:41:00,41
2013,B6,2022-05-23 21:00:00,2022-05-23 21:10:00,10
2013,WN,2022-05-23 17:00:00,2022-05-23 17:55:00,55
2013,B6,2022-05-23 21:00:00,2022-05-23 21:17:00,17
2013,UA,2022-05-23 21:00:00,2022-05-23 21:16:00,16
2013,EV,2022-05-23 19:00:00,2022-05-23 19:43:00,43
2013,EV,2022-05-23 20:00:00,2022-05-23 20:48:00,48
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:05:00,5
2013,B6,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,B6,2022-05-23 21:00:00,2022-05-23 21:20:00,20
2013,DL,2022-05-23 21:00:00,2022-05-23 21:25:00,25
2013,US,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,B6,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,9E,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,UA,2022-05-23 21:00:00,2022-05-23 21:29:00,29
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,DL,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,UA,2022-05-23 21:00:00,2022-05-23 21:29:00,29
2013,EV,2022-05-23 21:00:00,2022-05-23 21:36:00,36
2013,EV,2022-05-23 20:00:00,2022-05-23 20:59:00,59
2013,AA,2022-05-23 21:00:00,2022-05-23 21:45:00,45
2013,B6,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,B6,2022-05-23 21:00:00,2022-05-23 21:40:00,40
2013,EV,2022-05-23 21:00:00,2022-05-23 21:27:00,27
2013,UA,2022-05-23 21:00:00,2022-05-23 21:48:00,48
2013,EV,2022-05-23 21:00:00,2022-05-23 21:29:00,29
2013,EV,2022-05-23 21:00:00,2022-05-23 21:59:00,59
2013,B6,2022-05-23 21:00:00,2022-05-23 21:59:00,59
2013,UA,2022-05-23 21:00:00,2022-05-23 21:59:00,59
2013,EV,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,EV,2022-05-23 20:00:00,2022-05-23 20:59:00,59
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:15:00,15
2013,MQ,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:55:00,55
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:55:00,55
2013,EV,2022-05-23 21:00:00,2022-05-23 21:59:00,59
2013,EV,2022-05-23 22:00:00,2022-05-23 22:25:00,25
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:25:00,25
2013,UA,2022-05-23 20:00:00,2022-05-23 20:55:00,55
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:20:00,20
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,EV,2022-05-23 18:00:00,2022-05-23 18:40:00,40
2013,EV,2022-05-23 11:00:00,2022-05-23 11:11:00,11
2013,EV,2022-05-23 17:00:00,2022-05-23 17:06:00,6
2013,EV,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,EV,2022-05-23 10:00:00,2022-05-23 10:14:00,14
2013,EV,2022-05-23 16:00:00,2022-05-23 16:35:00,35
2013,EV,2022-05-23 21:00:00,2022-05-23 21:48:00,48
2013,EV,2022-05-23 09:00:00,2022-05-23 09:35:00,35
2013,EV,2022-05-23 21:00:00,2022-05-23 21:24:00,24
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:50:00,50
2013,MQ,2022-05-23 13:00:00,2022-05-23 13:05:00,5
2013,MQ,2022-05-23 12:00:00,2022-05-23 12:10:00,10
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,UA,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,UA,2022-05-23 14:00:00,2022-05-23 14:35:00,35
2013,UA,2022-05-23 15:00:00,2022-05-23 15:00:00,0
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,US,2022-05-23 05:00:00,2022-05-23 05:00:00,0
2013,UA,2022-05-23 05:00:00,2022-05-23 05:36:00,36
2013,UA,2022-05-23 05:00:00,2022-05-23 05:15:00,15
2013,AA,2022-05-23 05:00:00,2022-05-23 05:40:00,40
2013,B6,2022-05-23 05:00:00,2022-05-23 05:45:00,45
2013,UA,2022-05-23 05:00:00,2022-05-23 05:45:00,45
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,UA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,UA,2022-05-23 06:00:00,2022-05-23 06:01:00,1
2013,UA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,DL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,FL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,AA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,WN,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,DL,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,WN,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,B6,2022-05-23 06:00:00,2022-05-23 06:11:00,11
2013,EV,2022-05-23 06:00:00,2022-05-23 06:09:00,9
2013,DL,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,US,2022-05-23 06:00:00,2022-05-23 06:15:00,15
2013,US,2022-05-23 06:00:00,2022-05-23 06:15:00,15
2013,UA,2022-05-23 06:00:00,2022-05-23 06:04:00,4
2013,UA,2022-05-23 06:00:00,2022-05-23 06:02:00,2
2013,DL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:15:00,15
2013,UA,2022-05-23 06:00:00,2022-05-23 06:11:00,11
2013,EV,2022-05-23 06:00:00,2022-05-23 06:20:00,20
2013,WN,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,EV,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,B6,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,EV,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,EV,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,EV,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,B6,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,US,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,WN,2022-05-23 06:00:00,2022-05-23 06:25:00,25
2013,UA,2022-05-23 06:00:00,2022-05-23 06:22:00,22
2013,EV,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,AA,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,B6,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,B6,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,UA,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,EV,2022-05-23 06:00:00,2022-05-23 06:32:00,32
2013,UA,2022-05-23 06:00:00,2022-05-23 06:33:00,33
2013,UA,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,US,2022-05-23 06:00:00,2022-05-23 06:35:00,35
2013,UA,2022-05-23 05:00:00,2022-05-23 05:59:00,59
2013,DL,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,EV,2022-05-23 06:00:00,2022-05-23 06:43:00,43
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,UA,2022-05-23 06:00:00,2022-05-23 06:38:00,38
2013,UA,2022-05-23 06:00:00,2022-05-23 06:46:00,46
2013,US,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,B6,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,DL,2022-05-23 06:00:00,2022-05-23 06:20:00,20
2013,B6,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,B6,2022-05-23 06:00:00,2022-05-23 06:47:00,47
2013,EV,2022-05-23 06:00:00,2022-05-23 06:50:00,50
2013,AA,2022-05-23 06:00:00,2022-05-23 06:40:00,40
2013,B6,2022-05-23 06:00:00,2022-05-23 06:50:00,50
2013,B6,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,UA,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,B6,2022-05-23 06:00:00,2022-05-23 06:55:00,55
2013,UA,2022-05-23 06:00:00,2022-05-23 06:51:00,51
2013,UA,2022-05-23 06:00:00,2022-05-23 06:45:00,45
2013,9E,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,US,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,US,2022-05-23 06:00:00,2022-05-23 06:55:00,55
2013,UA,2022-05-23 06:00:00,2022-05-23 06:59:00,59
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 06:00:00,2022-05-23 06:55:00,55
2013,AA,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,US,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,AA,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,B6,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,UA,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,EV,2022-05-23 07:00:00,2022-05-23 07:05:00,5
2013,WN,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,MQ,2022-05-23 07:00:00,2022-05-23 07:10:00,10
2013,B6,2022-05-23 07:00:00,2022-05-23 07:05:00,5
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:30:00,30
2013,UA,2022-05-23 07:00:00,2022-05-23 07:04:00,4
2013,DL,2022-05-23 07:00:00,2022-05-23 07:00:00,0
2013,WN,2022-05-23 06:00:00,2022-05-23 06:55:00,55
2013,AA,2022-05-23 07:00:00,2022-05-23 07:05:00,5
2013,UA,2022-05-23 07:00:00,2022-05-23 07:09:00,9
2013,VX,2022-05-23 07:00:00,2022-05-23 07:15:00,15
2013,UA,2022-05-23 06:00:00,2022-05-23 06:19:00,19
2013,DL,2022-05-23 07:00:00,2022-05-23 07:15:00,15
2013,AA,2022-05-23 07:00:00,2022-05-23 07:15:00,15
2013,UA,2022-05-23 07:00:00,2022-05-23 07:15:00,15
2013,AS,2022-05-23 07:00:00,2022-05-23 07:20:00,20
2013,UA,2022-05-23 07:00:00,2022-05-23 07:15:00,15
2013,UA,2022-05-23 07:00:00,2022-05-23 07:20:00,20
2013,EV,2022-05-23 07:00:00,2022-05-23 07:20:00,20
2013,UA,2022-05-23 07:00:00,2022-05-23 07:20:00,20
2013,AA,2022-05-23 07:00:00,2022-05-23 07:25:00,25
2013,UA,2022-05-23 07:00:00,2022-05-23 07:24:00,24
2013,EV,2022-05-23 07:00:00,2022-05-23 07:14:00,14
2013,EV,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,B6,2022-05-23 07:00:00,2022-05-23 07:29:00,29
2013,AA,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,VX,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,EV,2022-05-23 07:00:00,2022-05-23 07:31:00,31
2013,WN,2022-05-23 07:00:00,2022-05-23 07:25:00,25
2013,DL,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,EV,2022-05-23 07:00:00,2022-05-23 07:20:00,20
2013,B6,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,B6,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,AA,2022-05-23 07:00:00,2022-05-23 07:30:00,30
2013,AA,2022-05-23 07:00:00,2022-05-23 07:35:00,35
2013,WN,2022-05-23 07:00:00,2022-05-23 07:35:00,35
2013,VX,2022-05-23 07:00:00,2022-05-23 07:40:00,40
2013,9E,2022-05-23 07:00:00,2022-05-23 07:45:00,45
2013,B6,2022-05-23 07:00:00,2022-05-23 07:47:00,47
2013,UA,2022-05-23 07:00:00,2022-05-23 07:45:00,45
2013,UA,2022-05-23 07:00:00,2022-05-23 07:43:00,43
2013,DL,2022-05-23 07:00:00,2022-05-23 07:45:00,45
2013,WN,2022-05-23 07:00:00,2022-05-23 07:45:00,45
2013,EV,2022-05-23 08:00:00,2022-05-23 08:02:00,2
2013,B6,2022-05-23 07:00:00,2022-05-23 07:50:00,50
2013,EV,2022-05-23 07:00:00,2022-05-23 07:52:00,52
2013,AA,2022-05-23 07:00:00,2022-05-23 07:50:00,50
2013,DL,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,AA,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,US,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,B6,2022-05-23 07:00:00,2022-05-23 07:52:00,52
2013,B6,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,UA,2022-05-23 07:00:00,2022-05-23 07:59:00,59
2013,AA,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,B6,2022-05-23 07:00:00,2022-05-23 07:52:00,52
2013,US,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,MQ,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,MQ,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,DL,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,B6,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,EV,2022-05-23 08:00:00,2022-05-23 08:01:00,1
2013,EV,2022-05-23 08:00:00,2022-05-23 08:04:00,4
2013,AA,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,B6,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,UA,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,DL,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,9E,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,B6,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,UA,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,DL,2022-05-23 07:00:00,2022-05-23 07:59:00,59
2013,DL,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,EV,2022-05-23 07:00:00,2022-05-23 07:56:00,56
2013,B6,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,DL,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,EV,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,9E,2022-05-23 08:00:00,2022-05-23 08:05:00,5
2013,UA,2022-05-23 08:00:00,2022-05-23 08:07:00,7
2013,DL,2022-05-23 08:00:00,2022-05-23 08:05:00,5
2013,US,2022-05-23 07:00:00,2022-05-23 07:55:00,55
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,FL,2022-05-23 08:00:00,2022-05-23 08:10:00,10
2013,DL,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,EV,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,B6,2022-05-23 08:00:00,2022-05-23 08:00:00,0
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,9E,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,AA,2022-05-23 08:00:00,2022-05-23 08:20:00,20
2013,B6,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,US,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,DL,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,DL,2022-05-23 08:00:00,2022-05-23 08:15:00,15
2013,DL,2022-05-23 08:00:00,2022-05-23 08:10:00,10
2013,EV,2022-05-23 08:00:00,2022-05-23 08:20:00,20
2013,9E,2022-05-23 08:00:00,2022-05-23 08:20:00,20
2013,EV,2022-05-23 08:00:00,2022-05-23 08:08:00,8
2013,EV,2022-05-23 08:00:00,2022-05-23 08:25:00,25
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,9E,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,US,2022-05-23 08:00:00,2022-05-23 08:25:00,25
2013,DL,2022-05-23 08:00:00,2022-05-23 08:25:00,25
2013,EV,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,DL,2022-05-23 08:00:00,2022-05-23 08:29:00,29
2013,9E,2022-05-23 08:00:00,2022-05-23 08:29:00,29
2013,AA,2022-05-23 08:00:00,2022-05-23 08:25:00,25
2013,UA,2022-05-23 08:00:00,2022-05-23 08:27:00,27
2013,EV,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,UA,2022-05-23 08:00:00,2022-05-23 08:29:00,29
2013,UA,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,EV,2022-05-23 08:00:00,2022-05-23 08:20:00,20
2013,UA,2022-05-23 08:00:00,2022-05-23 08:40:00,40
2013,AA,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,MQ,2022-05-23 08:00:00,2022-05-23 08:40:00,40
2013,EV,2022-05-23 08:00:00,2022-05-23 08:35:00,35
2013,B6,2022-05-23 08:00:00,2022-05-23 08:36:00,36
2013,B6,2022-05-23 08:00:00,2022-05-23 08:35:00,35
2013,B6,2022-05-23 08:00:00,2022-05-23 08:34:00,34
2013,UA,2022-05-23 08:00:00,2022-05-23 08:40:00,40
2013,EV,2022-05-23 08:00:00,2022-05-23 08:30:00,30
2013,EV,2022-05-23 08:00:00,2022-05-23 08:41:00,41
2013,US,2022-05-23 08:00:00,2022-05-23 08:45:00,45
2013,UA,2022-05-23 08:00:00,2022-05-23 08:42:00,42
2013,EV,2022-05-23 08:00:00,2022-05-23 08:44:00,44
2013,EV,2022-05-23 08:00:00,2022-05-23 08:49:00,49
2013,AA,2022-05-23 08:00:00,2022-05-23 08:50:00,50
2013,DL,2022-05-23 08:00:00,2022-05-23 08:50:00,50
2013,9E,2022-05-23 08:00:00,2022-05-23 08:50:00,50
2013,B6,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,UA,2022-05-23 08:00:00,2022-05-23 08:53:00,53
2013,UA,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,B6,2022-05-23 08:00:00,2022-05-23 08:53:00,53
2013,B6,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,US,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,UA,2022-05-23 08:00:00,2022-05-23 08:55:00,55
2013,UA,2022-05-23 08:00:00,2022-05-23 08:53:00,53
2013,DL,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,B6,2022-05-23 09:00:00,2022-05-23 09:01:00,1
2013,UA,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,DL,2022-05-23 09:00:00,2022-05-23 09:05:00,5
2013,AA,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,US,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,EV,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,AA,2022-05-23 08:00:00,2022-05-23 08:55:00,55
2013,DL,2022-05-23 08:00:00,2022-05-23 08:59:00,59
2013,DL,2022-05-23 09:00:00,2022-05-23 09:05:00,5
2013,DL,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,B6,2022-05-23 09:00:00,2022-05-23 09:05:00,5
2013,UA,2022-05-23 09:00:00,2022-05-23 09:01:00,1
2013,EV,2022-05-23 09:00:00,2022-05-23 09:10:00,10
2013,UA,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,EV,2022-05-23 09:00:00,2022-05-23 09:01:00,1
2013,VX,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,MQ,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,AA,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,DL,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,EV,2022-05-23 09:00:00,2022-05-23 09:20:00,20
2013,AA,2022-05-23 09:00:00,2022-05-23 09:20:00,20
2013,UA,2022-05-23 09:00:00,2022-05-23 09:10:00,10
2013,DL,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,B6,2022-05-23 09:00:00,2022-05-23 09:30:00,30
2013,EV,2022-05-23 09:00:00,2022-05-23 09:29:00,29
2013,B6,2022-05-23 09:00:00,2022-05-23 09:29:00,29
2013,UA,2022-05-23 09:00:00,2022-05-23 09:15:00,15
2013,B6,2022-05-23 06:00:00,2022-05-23 06:08:00,8
2013,B6,2022-05-23 09:00:00,2022-05-23 09:30:00,30
2013,VX,2022-05-23 09:00:00,2022-05-23 09:25:00,25
2013,WN,2022-05-23 09:00:00,2022-05-23 09:30:00,30
2013,DL,2022-05-23 08:00:00,2022-05-23 08:25:00,25
2013,B6,2022-05-23 09:00:00,2022-05-23 09:30:00,30
2013,B6,2022-05-23 09:00:00,2022-05-23 09:35:00,35
2013,B6,2022-05-23 09:00:00,2022-05-23 09:33:00,33
2013,DL,2022-05-23 09:00:00,2022-05-23 09:30:00,30
2013,9E,2022-05-23 09:00:00,2022-05-23 09:40:00,40
2013,9E,2022-05-23 09:00:00,2022-05-23 09:40:00,40
2013,WN,2022-05-23 09:00:00,2022-05-23 09:40:00,40
2013,AA,2022-05-23 09:00:00,2022-05-23 09:45:00,45
2013,WN,2022-05-23 09:00:00,2022-05-23 09:45:00,45
2013,MQ,2022-05-23 09:00:00,2022-05-23 09:50:00,50
2013,VX,2022-05-23 09:00:00,2022-05-23 09:50:00,50
2013,MQ,2022-05-23 09:00:00,2022-05-23 09:55:00,55
2013,EV,2022-05-23 09:00:00,2022-05-23 09:44:00,44
2013,UA,2022-05-23 09:00:00,2022-05-23 09:34:00,34
2013,AA,2022-05-23 09:00:00,2022-05-23 09:45:00,45
2013,9E,2022-05-23 09:00:00,2022-05-23 09:55:00,55
2013,EV,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,AA,2022-05-23 09:00:00,2022-05-23 09:55:00,55
2013,B6,2022-05-23 09:00:00,2022-05-23 09:59:00,59
2013,US,2022-05-23 09:00:00,2022-05-23 09:59:00,59
2013,UA,2022-05-23 09:00:00,2022-05-23 09:50:00,50
2013,US,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,UA,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,US,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,DL,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,HA,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,UA,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,DL,2022-05-23 09:00:00,2022-05-23 09:00:00,0
2013,DL,2022-05-23 10:00:00,2022-05-23 10:08:00,8
2013,FL,2022-05-23 10:00:00,2022-05-23 10:03:00,3
2013,B6,2022-05-23 09:00:00,2022-05-23 09:59:00,59
2013,MQ,2022-05-23 10:00:00,2022-05-23 10:05:00,5
2013,EV,2022-05-23 10:00:00,2022-05-23 10:15:00,15
2013,US,2022-05-23 10:00:00,2022-05-23 10:15:00,15
2013,UA,2022-05-23 10:00:00,2022-05-23 10:15:00,15
2013,UA,2022-05-23 10:00:00,2022-05-23 10:13:00,13
2013,B6,2022-05-23 10:00:00,2022-05-23 10:17:00,17
2013,EV,2022-05-23 09:00:00,2022-05-23 09:59:00,59
2013,AA,2022-05-23 10:00:00,2022-05-23 10:25:00,25
2013,US,2022-05-23 10:00:00,2022-05-23 10:20:00,20
2013,DL,2022-05-23 10:00:00,2022-05-23 10:00:00,0
2013,DL,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,US,2022-05-23 10:00:00,2022-05-23 10:29:00,29
2013,EV,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,EV,2022-05-23 10:00:00,2022-05-23 10:14:00,14
2013,B6,2022-05-23 10:00:00,2022-05-23 10:25:00,25
2013,DL,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,EV,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,US,2022-05-23 10:00:00,2022-05-23 10:25:00,25
2013,UA,2022-05-23 10:00:00,2022-05-23 10:30:00,30
2013,EV,2022-05-23 10:00:00,2022-05-23 10:34:00,34
2013,B6,2022-05-23 10:00:00,2022-05-23 10:29:00,29
2013,B6,2022-05-23 10:00:00,2022-05-23 10:35:00,35
